ID		manufacturer		product type		digital storage		flash memory installed		diagonal size		battery		supported digital audio standards		estimated battery life
32110115		Hyun Won America (MobiBLU)		Digital player / radio,		None,		1 GB Integrated,				Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,Protected WMA (DRM),,WMA,,Ogg Vorbis,		10 hour(s),		
32110109		Hyun Won America (MobiBLU)		Digital player / radio,		None,		2 GB Integrated,				Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,Protected WMA (DRM),,WMA,,Ogg Vorbis,		10 hour(s),		
32110112		Hyun Won America (MobiBLU)		Digital player / radio,		None,		1 GB Integrated,				Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,Protected WMA (DRM),,WMA,,Ogg Vorbis,		10 hour(s),		
32110113		Hyun Won America (MobiBLU)		Digital player / radio,		None,		1 GB Integrated,				Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,Protected WMA (DRM),,WMA,,Ogg Vorbis,		10 hour(s),		
32110114		Hyun Won America (MobiBLU)		Digital player / radio,		None,		1 GB Integrated,				Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,Protected WMA (DRM),,WMA,,Ogg Vorbis,		10 hour(s),		
32102346		SanDisk										Required Qty,Technology,						
32102349		SanDisk		Digital player / radio,				2 GB Integrated,		1.8 in,		Lithium ion Rechargeable Player batteryInternal,		MP3,,Protected WMA (DRM),,WMA,		20 hour(s),		
32102348		SanDisk		Digital player / radio,				4 GB Integrated,		1.8 in,		Lithium ion Rechargeable Player batteryInternal,		MP3,,Protected WMA (DRM),,WMA,		20 hour(s),		
32102347		SanDisk		Digital player / radio,				6 GB Integrated,		1.8 in,		Lithium ion Rechargeable Player batteryInternal,		MP3,,Protected WMA (DRM),,WMA,		20 hour(s),		
32073827		Archos										Rechargeable Battery,Battery Life Details,Battery Life Details,Battery Enclosure Type,Technology,						
32072240		Archos										Rechargeable Battery,Battery Life Details,Battery Life Details,Battery Enclosure Type,Technology,						
32081794		Sonic Impact Technologies, LLC										Capacity,Recharge Time,Rechargeable Battery,Included Qty,Battery Life Details,Technology,						
32783393		Wolverine Data										Rechargeable Battery,Technology,Battery Enclosure Type,Capacity,Battery Life Details,Battery Life Details,						
32075750		Wolverine Data										Rechargeable Battery,Required Qty,Technology,Battery Enclosure Type,						
32332752		Wolverine Data										Rechargeable Battery,Capacity,Required Qty,Technology,Battery Enclosure Type,						
32075749		Wolverine Data										Rechargeable Battery,Required Qty,Technology,Battery Enclosure Type,						
32068850		DogHouse Electronics, Inc.										Rechargeable Battery,Required Qty,Included Qty,Battery Life Details,Battery Life Details,Battery Enclosure Type,Technology,						
32068852		DogHouse Electronics, Inc.										Rechargeable Battery,Required Qty,Included Qty,Battery Life Details,Battery Life Details,Battery Enclosure Type,Technology,						
32069546		Apple		Digital player,		Built-in 80 GB Hard disk drive,				2.5 in,		Lithium ion Rechargeable Player batteryIntegrated,		Apple Lossless,,WAV,,MP3,,AIFF,,Audible,,AAC,		20 hour(s),		
32069508		Apple		Digital player,		Built-in 30 GB Hard disk drive,				2.5 in,		Lithium ion Rechargeable Player batteryIntegrated,		Apple Lossless,,WAV,,MP3,,AIFF,,Audible,,AAC,		14 hour(s),		
32069574		Apple		Digital player,		Built-in 30 GB Hard disk drive,				2.5 in,		Lithium ion Rechargeable Player batteryIntegrated,		Apple Lossless,,WAV,,MP3,,AIFF,,Audible,,AAC,		14 hour(s),		
32069573		Apple		Digital player,		Built-in 80 GB Hard disk drive,				2.5 in,		Lithium ion Rechargeable Player batteryIntegrated,		Apple Lossless,,WAV,,MP3,,AIFF,,Audible,,AAC,		20 hour(s),		
32069540		Apple		Digital player,		None,		8 GB Integrated,		1.5 in,		Lithium ion Rechargeable Player batteryIntegrated,		Apple Lossless,,WAV,,MP3,,AIFF,,Audible,,AAC,		24 hour(s),		
32069539		Apple		Digital player,		None,		2 GB Integrated,		1.5 in,		Lithium ion Rechargeable Player batteryIntegrated,		Apple Lossless,,WAV,,MP3,,AIFF,,Audible,,AAC,		24 hour(s),		
32069516		Apple		Digital player,		None,		4 GB Integrated,		1.5 in,		Lithium ion Rechargeable Player batteryIntegrated,		Apple Lossless,,WAV,,MP3,,AIFF,,Audible,,AAC,		24 hour(s),		
32069535		Apple		Digital player,		None,		4 GB Integrated,		1.5 in,		Lithium ion Rechargeable Player batteryIntegrated,		Apple Lossless,,WAV,,MP3,,AIFF,,Audible,,AAC,		24 hour(s),		
32069524		Apple		Digital player,		None,		4 GB Integrated,		1.5 in,		Lithium ion Rechargeable Player batteryIntegrated,		Apple Lossless,,WAV,,MP3,,AIFF,,Audible,,AAC,		24 hour(s),		
32069527		Apple		Digital player,		None,		4 GB Integrated,		1.5 in,		Lithium ion Rechargeable Player batteryIntegrated,		Apple Lossless,,WAV,,MP3,,AIFF,,Audible,,AAC,		24 hour(s),		
32111524		Apple		Digital player,		None,		4 GB Integrated,		1.5 in,		Lithium ion Rechargeable Player batteryIntegrated,		Apple Lossless,,WAV,,MP3,,AIFF,,Audible,,AAC,		24 hour(s),		
32058083		Creative										Rechargeable Battery,Required Qty,Included Qty,Battery Life Details,Battery Life Details,Battery Enclosure Type,Technology,						
32058044		Creative										Rechargeable Battery,Required Qty,Included Qty,Battery Life Details,Battery Life Details,Battery Enclosure Type,Technology,						
32041609		Cowon		Digital player / radio,				2 GB Integrated,		0.9 in,		Lithium polymer Rechargeable Player batteryIntegrated,		WAV,,MP3,,WMA,,FLAC,,Ogg Vorbis,		12 hour(s),		
32057242		Samsung		Digital player / radio,				4 GB Integrated,		1.71 in,		Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,WMA,		30 hour(s),		
32058762		Samsung		Digital player / radio,				2 GB Integrated,		1.71 in,		Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,WMA,		30 hour(s),		
32154839		Samsung		Digital player / radio,				1 GB Integrated,		1.71 in,		Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,WMA,		30 hour(s),		
31988576		Sony		Digital player,		None,		512 MB Integrated,				Lithium ion Rechargeable Player batteryIntegrated,		MP3,,ATRAC3,,ATRAC3plus,,WMA,		28 hour(s),		
31988566		Sony		Digital player,		None,		2 GB Integrated,				Lithium ion Rechargeable Player batteryIntegrated,		MP3,,ATRAC3,,WMA,,ATRAC3plus,		28 hour(s),		
31988564		Sony																
31988573		Sony		Digital player,		None,		1 GB Integrated,				Lithium ion Rechargeable Player batteryIntegrated,		MP3,,ATRAC3,,WMA,,ATRAC3plus,		28 hour(s),		
31988569		Sony		Digital player,		None,		1 GB Integrated,				Lithium ion Rechargeable Player batteryIntegrated,		MP3,,ATRAC3,,WMA,,ATRAC3plus,		28 hour(s),		
31988567		Sony		Digital player,		None,		2 GB Integrated,				Lithium ion Rechargeable Player batteryIntegrated,		MP3,,ATRAC3,,WMA,,ATRAC3plus,		28 hour(s),		
32028044		Archos										Capacity,Rechargeable Battery,Required Qty,Battery Life Details,Battery Life Details,Battery Enclosure Type,Technology,						
32027903		Archos										Capacity,Rechargeable Battery,Required Qty,Battery Life Details,Battery Life Details,Battery Enclosure Type,Technology,						
31998677		Kingston Technology		Digital player / radio,				2 GB Integrated,		2 in,		Rechargeable Player battery,		WAV,,MP3,,WMA,,ASF,,Ogg Vorbis,				
31998678		Kingston Technology		Digital player / radio,				1 GB Integrated,		2 in,		Rechargeable Player battery,		WAV,,MP3,,WMA,,ASF,,Ogg Vorbis,				
31945340		Coby		Digital player,		None,		128 MB Integrated,				1 x AAA type Standard battery,		MP3,				
31966415		Sony		Digital player,		8 GB,Built-in 8 GB Hard disk drive,						Lithium ion Rechargeable Player battery,		MP3,,ATRAC3,,WMA,,ATRAC3plus,				
31966409		Sony		Digital player,		8 GB,Built-in 8 GB Hard disk drive,				1.5 in,		Lithium ion Rechargeable Player battery,		MP3,,ATRAC3,,WMA,,ATRAC3plus,,AAC,		20 hour(s),		
31867766		Archos		Digital player,		Built-in 6 GB 1" Hard disk drive,				1.5 in,		Lithium ion Rechargeable Player battery,		MP3,,Protected WMA (DRM),,WMA,,WAV,		14 hour(s),		
31869914		Archos		Digital player,		Built-in 4 GB Hard disk drive,				1.5 in,		1 x Rechargeable Player battery,		MP3,,Protected WMA (DRM),,WMA,,WAV,		14 hour(s),		
31869297		Archos		Digital player,		Built-in 4 GB Hard disk drive,				1.5 in,		1 x Rechargeable Player battery,		MP3,,Protected WMA (DRM),,WMA,,WAV,		14 hour(s),		
31963734		Other product lines		Digital player,		6 GB Hard disk drive,				1.5 in,		Rechargeable Player battery,		MP3,,Audible,,Protected WMA (DRM),,WMA,				
31963736		Other product lines		Digital player,		6 GB Hard disk drive,				1.5 in,		Rechargeable Player battery,		MP3,,Audible,,Protected WMA (DRM),,WMA,				
31959323		Creative		Digital player,				1 GB Integrated,		1.5 in,		Lithium ion Rechargeable Player batteryIntegrated,		Protected WMA (DRM 9),WAV,MP3,ADPCM,WMA,Audible,		15 hour(s),		
31959324		Creative		Digital player,				1 GB Integrated,		1.5 in,		Lithium ion Rechargeable Player batteryIntegrated,		Protected WMA (DRM 9),WAV,MP3,ADPCM,WMA,Audible,		15 hour(s),		
31959325		Creative		Digital player,				2 GB Integrated,		1.5 in,		Lithium ion Rechargeable Player batteryIntegrated,		Protected WMA (DRM 9),WAV,MP3,ADPCM,WMA,Audible,		15 hour(s),		
31959326		Creative		Digital player,				2 GB Integrated,		1.5 in,		Lithium ion Rechargeable Player batteryIntegrated,		Protected WMA (DRM 9),WAV,MP3,ADPCM,WMA,Audible,		15 hour(s),		
31960038		Creative		Digital player / radio,				4 GB Integrated,		1.5 in,		Lithium ion Rechargeable Player batteryIntegrated,		Protected WMA (DRM 9),,WAV,,MP3,,ADPCM,,WMA,,Audible,		15 hour(s),		
31960036		Creative		Digital player / radio,				2 GB Integrated,		1.5 in,		Lithium ion Rechargeable Player batteryIntegrated,		Protected WMA (DRM 9),,WAV,,MP3,,ADPCM,,WMA,,Audible,		15 hour(s),		
31960037		Creative		Digital player / radio,				2 GB Integrated,		1.5 in,		Lithium ion Rechargeable Player batteryIntegrated,		Protected WMA (DRM 9),,WAV,,MP3,,ADPCM,,WMA,,Audible,		15 hour(s),		
31960034		Creative		Digital player / radio,				1 GB Integrated,		1.5 in,		Lithium ion Rechargeable Player batteryIntegrated,		Protected WMA (DRM 9),,WAV,,MP3,,ADPCM,,WMA,,Audible,				
32284213		Creative		Digital player / radio,				8 GB Integrated,		1.5 in,		1 x Lithium ion Rechargeable Player batteryIntegrated,		Protected WMA (DRM 9),,WAV,,MP3,,ADPCM,,WMA,,Audible,				
31960035		Creative										Recharge Time,Rechargeable Battery,Required Qty,Included Qty,Battery Enclosure Type,Technology,						
31846163		JVC		Digital player,		None,		1 GB Integrated,				1 x Rechargeable Player battery,		MP3,,Protected WMA (DRM),,WMA,		11 hour(s),		
31934333		JVC		Digital player,				512 MB Integrated,				Lithium ion Rechargeable Player battery,		MP3,,Protected WMA (DRM),,WMA,		15 hour(s),		
31934334		JVC		Digital player,				512 MB Integrated,				Lithium ion Rechargeable Player battery,		MP3,,Protected WMA (DRM),,WMA,		15 hour(s),		
31934335		JVC		Digital player,				512 MB Integrated,				Lithium ion Rechargeable Player battery,		MP3,,Protected WMA (DRM),,WMA,		15 hour(s),		
31934337		JVC		Digital player,				1 GB Integrated,				Lithium ion Rechargeable Player battery,		MP3,,Protected WMA (DRM),,WMA,		15 hour(s),		
31394388		Creative		Flash player,		None,		1 GB Integrated,				1 x AAA type Standard battery,		MP3,,Protected WMA (DRM),,WMA,		18 hour(s),		
31398220		Creative		Digital player / radio,		None,		1 GB Integrated,				Alkaline AAA type Player batteryInternal,		MP3,Protected WMA (DRM),WMA,		18 hour(s),		
31398143		Creative		Flash player,		None,		1 GB Integrated,				Alkaline AAA type Player batteryInternal,		MP3,Protected WMA (DRM),WMA,		18 hour(s),		
31660763		Toshiba										Rechargeable Battery,Included Qty,Required Qty,Technology,Battery Life Details,Battery Life Details,						
31679958		Toshiba										Rechargeable Battery,Included Qty,Required Qty,Technology,Battery Life Details,Battery Life Details,						
31679957		Toshiba										Rechargeable Battery,Included Qty,Required Qty,Technology,Battery Life Details,Battery Life Details,						
31864407		Hyun Won America (MobiBLU)		Digital player / radio,		None,		512 MB Integrated,				1 x Lithium ion Rechargeable Standard battery,		MP3,,Protected WMA (DRM),,WMA,		153,		
31870946		Hyun Won America (MobiBLU)		Digital player / radio,		None,		1 GB Integrated,				1 x Lithium ion Rechargeable Standard battery,		MP3,,Protected WMA (DRM),,WMA,		153 hour(s),		
31861628		iRiver		Digital player / radio,				2 GB Integrated,		2.2 in,		1 x Lithium polymer Rechargeable Player batteryInternal,		MPEG 2.5 Audio,,MPEG 2 Audio,,MPEG 1 Audio,,MP3,,WMA,,ASF,,Ogg Vorbis,		25 hour(s),		
31841167		MSI Computer Corp.		Digital player,		Built-in 4 GB 1" Hard disk drive,				1.8 in,		1 x Lithium ion Rechargeable Player battery,		MP3,,Protected WMA (DRM),,WMA,,WAV,		8 hour(s),		
31840766		MSI Computer Corp.		Digital player,		Built-in 8 GB 1" Hard disk drive,				1.8 in,		1 x Lithium ion Rechargeable Player battery,		MP3,,Protected WMA (DRM),,WMA,,WAV,		8 hour(s),		
31846138		Samsung		Digital player / radio,		None,		512 MB Integrated,				1 x Lithium polymer Rechargeable Player battery,		MP3,,Protected WMA (DRM),,WMA,,ASF,,Ogg Vorbis,,WAV,		14 hour(s),		
31846143		Samsung		Digital player / radio,		None,		512 MB Integrated,				1 x Lithium polymer Rechargeable Player battery,		MP3,,Protected WMA (DRM),,WMA,,ASF,,Ogg Vorbis,,WAV,		14 hour(s),		
31780772		RCA										Rechargeable Battery,Technology,Required Qty,Capacity,						
31787398		SanDisk		Digital player / radio,		None,		1 GB Integrated,		1.21 in,		1 x AAA type Standard batteryInternal,		MP3,,WMA,,Audible,		15 hour(s),		
31787399		SanDisk		Digital player / radio,		None,		2 GB Integrated,		1.21 in,		1 x AAA type Standard batteryInternal,		MP3,,WMA,,Audible,		15 hour(s),		
31732652		Wolverine Data										Capacity,Rechargeable Battery,Required Qty,Battery Life Details,Battery Life Details,Battery Enclosure Type,Technology,						
31799122		Wolverine Data										Rechargeable Battery,Technology,Battery Enclosure Type,Capacity,Battery Life Details,Battery Life Details,						
31732653		Wolverine Data										Capacity,Rechargeable Battery,Required Qty,Battery Life Details,Battery Life Details,Battery Enclosure Type,Technology,						
31644076		Samsung		Digital player,				4 GB Integrated,		1.8 in,		Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,Protected WMA (DRM),,WMA,		35 hour(s),		
31787402		Samsung		Digital player,				2 GB Integrated,		1.8 in,		Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,Protected WMA (DRM),,WMA,,Ogg Vorbis,		35 hour(s),		
31787403		Samsung		Digital player,				2 GB Integrated,		1.8 in,		Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,Protected WMA (DRM),,WMA,,Ogg Vorbis,		35 hour(s),		
31787404		Samsung		Digital player,				4 GB Integrated,		1.8 in,		Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,Protected WMA (DRM),,WMA,		35 hour(s),		
31897991		Samsung		Digital player,				1 GB Integrated,		1.8 in,		Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,Protected WMA (DRM),,WMA,,Ogg Vorbis,		35 hour(s),		
31898334		Samsung		Digital player,				1 GB Integrated,		1.8 in,		Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,Protected WMA (DRM),,WMA,,Ogg Vorbis,		35 hour(s),		
31851118		Samsung		Digital player,				1 GB Integrated,		1.8 in,		Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,Protected WMA (DRM),,WMA,,Ogg Vorbis,		35 hour(s),		
32041576		SanDisk		Digital player / radio,				8 GB Integrated,		1.8 in,		Lithium ion Rechargeable Player batteryInternal,		MP3,,Protected WMA (DRM),,WMA,		20 hour(s),		
31684140		SanDisk		Digital player / radio,				6 GB Integrated,		1.8 in,		Lithium ion Rechargeable Player batteryInternal,		MP3,,Protected WMA (DRM),,WMA,		20 hour(s),		
31644065		SanDisk		Digital player,				2 GB Integrated,		1.8 in,		Lithium ion Rechargeable Player batteryInternal,		MP3,,Protected WMA (DRM),,WMA,		20 hour(s),		
31684139		SanDisk		Digital player,				4 GB Integrated,		1.8 in,		Lithium ion Rechargeable Player batteryInternal,		MP3,,Protected WMA (DRM),,WMA,		20 hour(s),		
32405309		SanDisk		Digital player / radio,				8 GB Integrated,		1.8 in,		Lithium ion Rechargeable Player batteryInternal,		MP3,,WMA,,Protected WMA (DRM),				
31595017		Archos										Rechargeable Battery,Battery Life Details,Battery Life Details,Battery Life Details,Battery Enclosure Type,Technology,						
31563858		Cowon Systems, Inc.										Capacity,Recharge Time,Rechargeable Battery,Required Qty,Included Qty,Battery Life Details,Battery Life Details,Battery Enclosure Type,Technology,						
31563859		Cowon Systems, Inc.										Capacity,Recharge Time,Rechargeable Battery,Required Qty,Included Qty,Battery Life Details,Battery Life Details,Battery Enclosure Type,Technology,						
31632697		Creative		Digital player / radio,		Built-in 30 GB Hard disk drive,				2.5 in,		Lithium ion Rechargeable Player battery,		WAV,,MP3,,ADPCM,,Protected WMA (DRM),,WMA,				
31632696		Creative		Digital player / radio,		Built-in 30 GB Hard disk drive,				2.5 in,		Lithium ion Rechargeable Player battery,		WAV,,MP3,,ADPCM,,Protected WMA (DRM),,WMA,				
32165392		Creative		Digital player / radio,		Built-in 60 GB Hard disk drive,				2.5 in,		Lithium ion Rechargeable Player battery,		WAV,,MP3,,ADPCM,,Protected WMA (DRM),,WMA,,Audible,				
31632700		Creative		Digital player / radio,		Built-in 30 GB Hard disk drive,				2.5 in,		Lithium ion Rechargeable Player battery,		WAV,,MP3,,ADPCM,,Protected WMA (DRM),,WMA,		14 hour(s),		
31632698		Creative		Digital player / radio,		Built-in 30 GB Hard disk drive,				2.5 in,		Lithium ion Rechargeable Player battery,		WAV,,MP3,,ADPCM,,Protected WMA (DRM),,WMA,				
32133271		Creative		Digital player / radio,		Built-in 60 GB Hard disk drive,				2.5 in,		Lithium ion Rechargeable Player battery,		WAV,,MP3,,ADPCM,,Protected WMA (DRM),,WMA,,Audible,				
31632699		Creative		Digital player / radio,		Built-in 30 GB Hard disk drive,				2.5 in,		Lithium ion Rechargeable Player battery,		WAV,,MP3,,ADPCM,,Protected WMA (DRM),,WMA,				
31589099		Cowon		Digital player / radio,		None,		2 GB Integrated,		1.2 in,		Lithium polymer Rechargeable Player batteryInternal,		MPEG 2.5 Audio,,MPEG 2 Audio,,MPEG 1 Audio,,WAV,,MP3,,WMA,,ASF,,FLAC,,Ogg Vorbis,		20 hour(s),		
32492469		Cowon		Digital player / radio,		None,		4 GB Integrated,		1.2 in,		Lithium polymer Rechargeable Player batteryInternal,		MPEG 2.5 Audio,,MPEG 2 Audio,,MPEG 1 Audio,,WAV,,MP3,,WMA,,ASF,,FLAC,,Ogg Vorbis,		20 hour(s),		
31588796		Cowon		Digital player / radio,		None,		1 GB Integrated,		1.2 in,		Lithium polymer Rechargeable Player batteryInternal,		MPEG 2.5 Audio,,MPEG 2 Audio,,MPEG 1 Audio,,WAV,,MP3,,WMA,,ASF,,FLAC,,Ogg Vorbis,		20 hour(s),		
31503516		Other product lines		Digital player / radio,		None,		512 MB Integrated,				1 x AAA type Standard battery,		MP3,,WMA,				
31563793		Walt Disney		Digital player,		None,		128 MB Integrated,				Lithium ion,Rechargeable Player battery,		MP3,,WMA,		8 hour(s),		
31563794		Walt Disney		Digital player,		None,		128 MB Integrated,				Lithium ion,Rechargeable Player battery,		MP3,,WMA,		8 hour(s),		
